phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6012061,http://pictorical.com/wp-content/themes/twentyfourteen/images/_manage/adobe?x=x&amp;a=nobody@example.com,http://www.phishtank.com/phish_detail.php?phish_id=6012061,2019-04-16T05:13:07+00:00,yes,2019-04-16T13:03:07+00:00,yes,Other
6012059,http://pictorical.com/wp-content/themes/twentyfourteen/images/_manage/adobe?x=x&amp;a=info@wam.it,http://www.phishtank.com/phish_detail.php?phish_id=6012059,2019-04-16T05:13:03+00:00,yes,2019-04-16T13:03:07+00:00,yes,Other
6012055,http://pictorical.com/wp-content/themes/twentyfourteen/images/_manage/adobe?x=x&amp;a=info@sesa.com.tr,http://www.phishtank.com/phish_detail.php?phish_id=6012055,2019-04-16T05:12:55+00:00,yes,2019-04-16T13:03:07+00:00,yes,Other
6012052,http://pictorical.com/wp-content/themes/twentyfourteen/images/_manage/adobe?x=x&amp;a=info@gaenshirt.de,http://www.phishtank.com/phish_detail.php?phish_id=6012052,2019-04-16T05:12:47+00:00,yes,2019-04-16T13:03:07+00:00,yes,Other
6012050,http://secureaccount.myftp.org/account/update,http://www.phishtank.com/phish_detail.php?phish_id=6012050,2019-04-16T05:12:43+00:00,yes,2019-04-16T13:13:45+00:00,yes,Other
6012051,http://secureaccount.myftp.org/account/update/,http://www.phishtank.com/phish_detail.php?phish_id=6012051,2019-04-16T05:12:43+00:00,yes,2019-04-16T13:13:45+00:00,yes,Other
6012027,https://zap410958-1.plesk06.zap-webspace.com/icscards.nl,http://www.phishtank.com/phish_detail.php?phish_id=6012027,2019-04-16T05:11:23+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6012020,http://studkaynak.com/wp-includes/css/css/modle/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=6012020,2019-04-16T05:10:58+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6012017,http://web-securdsupport.com/signin/customer_center/customer_Case=IDPP00C899/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6012017,2019-04-16T05:10:44+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6012014,http://dogmeets.com/customer_center-customer/customer_center/user-322582/bank.php,http://www.phishtank.com/phish_detail.php?phish_id=6012014,2019-04-16T05:10:27+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6012010,https://ggtech-vn.com/Redirecting.html,http://www.phishtank.com/phish_detail.php?phish_id=6012010,2019-04-16T04:51:10+00:00,yes,2019-04-16T13:02:01+00:00,yes,PayPal
6012008,https://tomorrowsplastic.com/dashboard/app/signin,http://www.phishtank.com/phish_detail.php?phish_id=6012008,2019-04-16T04:42:10+00:00,yes,2019-04-16T13:02:01+00:00,yes,PayPal
6012006,http://drobpox-inccertified.000webhostapp.com/page/adobe/Dropbox/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6012006,2019-04-16T04:39:40+00:00,yes,2019-04-16T12:22:45+00:00,yes,Dropbox
6012005,https://veriflimitednq.myvnc.com/signin/m329/websrc?country.x=US&amp;locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6012005,2019-04-16T04:33:09+00:00,yes,2019-04-16T13:02:01+00:00,yes,PayPal
6012004,http://wallacemobilenotary.com/wp-admin/maint/nabber19/,http://www.phishtank.com/phish_detail.php?phish_id=6012004,2019-04-16T04:22:09+00:00,yes,2019-04-16T12:49:45+00:00,yes,Other
6012002,https://www.apple-check.com/auth/main/data/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6012002,2019-04-16T04:21:56+00:00,yes,2019-04-16T05:57:40+00:00,yes,Apple
6012003,https://www.apple-check.com/auth/main/content/,http://www.phishtank.com/phish_detail.php?phish_id=6012003,2019-04-16T04:21:56+00:00,yes,2019-04-16T05:57:40+00:00,yes,Apple
6012000,http://rectifiable-dare.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6012000,2019-04-16T04:18:01+00:00,yes,2019-04-16T12:22:45+00:00,yes,Other
6011998,http://gruzovyespecavtovesy.online/,http://www.phishtank.com/phish_detail.php?phish_id=6011998,2019-04-16T04:12:58+00:00,yes,2019-04-16T05:56:35+00:00,yes,Other
6011996,http://primegroci.com/wp-admin/css/colors/light/ppl3/app/signin,http://www.phishtank.com/phish_detail.php?phish_id=6011996,2019-04-16T04:12:08+00:00,yes,2019-04-16T13:02:01+00:00,yes,PayPal
6011995,https://gruzovyespecavtovesy.online/,http://www.phishtank.com/phish_detail.php?phish_id=6011995,2019-04-16T04:12:05+00:00,yes,2019-04-16T05:56:35+00:00,yes,Other
6011994,https://webmail.bellaliant.net/ox6/ox.html,http://www.phishtank.com/phish_detail.php?phish_id=6011994,2019-04-16T04:07:28+00:00,yes,2019-04-16T13:02:01+00:00,yes,Other
6011993,http://www.ibpm.ru/revslider/js/jquey/java/ndidi/dalu.php,http://www.phishtank.com/phish_detail.php?phish_id=6011993,2019-04-16T04:07:27+00:00,yes,2019-04-16T13:02:01+00:00,yes,Other
6011991,https://www.apple-secure.tokyo/auth/main/content/,http://www.phishtank.com/phish_detail.php?phish_id=6011991,2019-04-16T04:03:01+00:00,yes,2019-04-16T05:53:21+00:00,yes,Apple
6011989,http://jppost-ane.com:81/pp.html,http://www.phishtank.com/phish_detail.php?phish_id=6011989,2019-04-16T03:55:29+00:00,yes,2019-04-16T05:53:21+00:00,yes,Other
6011988,http://jppost-ane.com:81/index2.html,http://www.phishtank.com/phish_detail.php?phish_id=6011988,2019-04-16T03:55:01+00:00,yes,2019-04-16T05:53:21+00:00,yes,Other
6011987,http://fril-jp.shop/verification/sms/index,http://www.phishtank.com/phish_detail.php?phish_id=6011987,2019-04-16T03:55:00+00:00,yes,2019-04-16T05:53:21+00:00,yes,Other
6011986,https://www.nelsonmartin.net/exee/,http://www.phishtank.com/phish_detail.php?phish_id=6011986,2019-04-16T03:54:32+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011985,http://jppost-ane.com:81/,http://www.phishtank.com/phish_detail.php?phish_id=6011985,2019-04-16T03:54:22+00:00,yes,2019-04-16T05:53:21+00:00,yes,Other
6011982,https://riquezamagazine.com/wp-files/netflix/7c11593c2404b6c39caccd4ee/,http://www.phishtank.com/phish_detail.php?phish_id=6011982,2019-04-16T03:53:39+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011981,https://riquezamagazine.com/wp-files/netflix/,http://www.phishtank.com/phish_detail.php?phish_id=6011981,2019-04-16T03:53:38+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011979,http://xcirgowz.com/manta/docs/review/css/js/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6011979,2019-04-16T03:53:29+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011973,https://laradioexcelente.com.ve/fill/wp-includes/login.php?cmd=login_submit&amp;id=d7476ffeaea39945ef78dd87606f4de2d7476ffeaea39945ef78dd87606f4de2&amp;session=d7476ffeaea39945ef78dd87606f4de2d7476ffeaea39945ef78dd87606f4de2,http://www.phishtank.com/phish_detail.php?phish_id=6011973,2019-04-16T03:53:09+00:00,yes,2019-04-16T15:04:52+00:00,yes,Other
6011968,http://lonqandfoster.com/one/validGoogledocgoogledocvalid/Googledocgoogledoc,http://www.phishtank.com/phish_detail.php?phish_id=6011968,2019-04-16T03:52:54+00:00,yes,2019-04-16T12:29:20+00:00,yes,Other
6011969,http://lonqandfoster.com/one/validGoogledocgoogledocvalid/Googledocgoogledoc/,http://www.phishtank.com/phish_detail.php?phish_id=6011969,2019-04-16T03:52:54+00:00,yes,2019-04-16T05:52:16+00:00,yes,Other
6011962,http://lonqandfoster.com/one/validGoogledocgoogledocvalid/Googledocgoogledoc/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6011962,2019-04-16T03:52:29+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011960,http://kenchickenmalang.com/Account/PayPal/Info/myaccount/websc_login/?country.x=,http://www.phishtank.com/phish_detail.php?phish_id=6011960,2019-04-16T03:52:18+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011957,http://weloveppt.com/comstocksbusiness/,http://www.phishtank.com/phish_detail.php?phish_id=6011957,2019-04-16T03:52:05+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011954,https://www.bothostcompsecued.com/AT&amp;T/Validate-account/AT&amp;T/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6011954,2019-04-16T03:51:51+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011953,http://yamato-ku.com:81/pp.html,http://www.phishtank.com/phish_detail.php?phish_id=6011953,2019-04-16T03:51:47+00:00,yes,2019-04-16T05:44:44+00:00,yes,Other
6011950,https://xtriytrdia.com/nnber/pages/Amazon/,http://www.phishtank.com/phish_detail.php?phish_id=6011950,2019-04-16T03:51:43+00:00,yes,2019-04-16T15:03:44+00:00,yes,Other
6011943,http://bacothule.co.za/wp-content/plugins/css-ready-selectors/hmmm/theyaregoingtonoticeme/,http://www.phishtank.com/phish_detail.php?phish_id=6011943,2019-04-16T03:51:17+00:00,yes,2019-04-16T05:32:23+00:00,yes,Other
6011939,https://livecanmore.com/1drive/verification.php,http://www.phishtank.com/phish_detail.php?phish_id=6011939,2019-04-16T03:50:58+00:00,yes,2019-04-16T12:29:20+00:00,yes,Other
6011938,https://userca.000webhostapp.com/Selll/one-drive--/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6011938,2019-04-16T03:50:54+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011932,https://zap410958-1.plesk06.zap-webspace.com/icscards.nl/Mijn%20ICS%20Validatie.php,http://www.phishtank.com/phish_detail.php?phish_id=6011932,2019-04-16T03:50:30+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011930,https://zap410958-1.plesk06.zap-webspace.com/icscards.nl/,http://www.phishtank.com/phish_detail.php?phish_id=6011930,2019-04-16T03:50:22+00:00,yes,2019-04-16T12:29:21+00:00,yes,Other
6011927,http://www.mydocomo-imx.com/,http://www.phishtank.com/phish_detail.php?phish_id=6011927,2019-04-16T03:46:50+00:00,yes,2019-04-16T05:57:40+00:00,yes,Other
6011926,http://mydocomo-imx.com/,http://www.phishtank.com/phish_detail.php?phish_id=6011926,2019-04-16T03:46:02+00:00,yes,2019-04-16T05:57:40+00:00,yes,Other
6011924,http://yamato-ku.com:81/index2.html,http://www.phishtank.com/phish_detail.php?phish_id=6011924,2019-04-16T03:24:36+00:00,yes,2019-04-16T05:44:44+00:00,yes,Other
6011923,http://yamato-ku.com:81/,http://www.phishtank.com/phish_detail.php?phish_id=6011923,2019-04-16T03:23:02+00:00,yes,2019-04-16T05:53:21+00:00,yes,Other
6011922,http://jppost-ahi.com:81/pp.html,http://www.phishtank.com/phish_detail.php?phish_id=6011922,2019-04-16T03:21:57+00:00,yes,2019-04-16T05:53:21+00:00,yes,Other
6011921,http://jppost-ahi.com:81/index2.html,http://www.phishtank.com/phish_detail.php?phish_id=6011921,2019-04-16T03:21:06+00:00,yes,2019-04-16T05:53:21+00:00,yes,Other
6011920,http://jppost-ahi.com:81/,http://www.phishtank.com/phish_detail.php?phish_id=6011920,2019-04-16T03:20:26+00:00,yes,2019-04-16T05:53:21+00:00,yes,Other
6011918,https://confirms-limiteds-invaliddatassesure.misucuzcoksciences.com/?-??__ap??,http://www.phishtank.com/phish_detail.php?phish_id=6011918,2019-04-16T03:12:04+00:00,yes,2019-04-16T13:02:01+00:00,yes,PayPal
6011913,http://kaifanwong.000webhostapp.com/Drop_no_Email_no_Phone/site/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6011913,2019-04-16T02:47:54+00:00,yes,2019-04-16T05:59:50+00:00,yes,Other
6011912,http://orfeomusic.org/scripts/intl-paypal.55l9khv41dbq20/gyxmjy=/signin/?country.x=&amp;locale.x=en_,http://www.phishtank.com/phish_detail.php?phish_id=6011912,2019-04-16T02:45:13+00:00,yes,2019-04-16T12:13:54+00:00,yes,PayPal
6011911,http://stylishfurnitures.in/js/myaccount/cf01e/home?cmd=_account-details&amp;session=ffb32e44c58f7b62c67e46c6f215e6c5&amp;dispatch=c077eb998b99eb433f65576b2111656bed21721f,http://www.phishtank.com/phish_detail.php?phish_id=6011911,2019-04-16T02:45:12+00:00,yes,2019-04-16T12:13:54+00:00,yes,PayPal
6011910,https://page-security4-recovery.gq/?Facebook.Com=Support,http://www.phishtank.com/phish_detail.php?phish_id=6011910,2019-04-16T02:44:33+00:00,yes,2019-04-16T07:23:37+00:00,yes,Facebook
6011909,http://page-security4-recovery.gq/?Facebook.Com=Support,http://www.phishtank.com/phish_detail.php?phish_id=6011909,2019-04-16T02:44:32+00:00,yes,2019-04-16T07:23:37+00:00,yes,Facebook
6011907,http://orfeomusic.org/scripts/intl-paypal.55l9khv41dbq20/tczndg=/signin/?country.x=&amp;locale.x=en_,http://www.phishtank.com/phish_detail.php?phish_id=6011907,2019-04-16T02:42:22+00:00,yes,2019-04-16T06:04:11+00:00,yes,PayPal
6011906,http://stylishfurnitures.in/js/webapps/92b3a/websrc,http://www.phishtank.com/phish_detail.php?phish_id=6011906,2019-04-16T02:42:13+00:00,yes,2019-04-16T12:13:54+00:00,yes,PayPal
6011905,http://orfeomusic.org/scripts/intl-paypal.55l9khv41dbq20/zq3y2i=/signin/?country.x=&amp;locale.x=en_,http://www.phishtank.com/phish_detail.php?phish_id=6011905,2019-04-16T02:42:12+00:00,yes,2019-04-16T06:38:36+00:00,yes,PayPal
6011904,http://kidsquizonline.com/.well-known/pki-validation/noobs/noobs/cmd/dhl/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=NoReply_Visa4UK@fco.gov.uk,http://www.phishtank.com/phish_detail.php?phish_id=6011904,2019-04-16T02:41:00+00:00,yes,2019-04-16T12:29:21+00:00,yes,Other
6011902,http://kidsquizonline.com/.well-known/pki-validation/noobs/noobs/cmd/dhl/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID,http://www.phishtank.com/phish_detail.php?phish_id=6011902,2019-04-16T02:40:56+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011899,https://spob.org.br/portal/wp-includes/Requests/Auth/logn/customer_center/customer-IDPP00C122/myaccount/signin/?,http://www.phishtank.com/phish_detail.php?phish_id=6011899,2019-04-16T02:40:43+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011898,http://spob.org.br/portal/wp-includes/Requests/Auth/logn/customer_center/customer-IDPP00C676/myaccount/signin/?country.x=US&amp;locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6011898,2019-04-16T02:40:38+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011897,http://spob.org.br/portal/wp-includes/Requests/Auth/logn/customer_center/customer-IDPP00C633/myaccount/signin/?country.x=US&amp;locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6011897,2019-04-16T02:40:34+00:00,yes,2019-04-16T12:29:21+00:00,yes,Other
6011896,http://spob.org.br/portal/wp-includes/Requests/Auth/logn/customer_center/customer-IDPP00C122/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6011896,2019-04-16T02:40:30+00:00,yes,2019-04-16T06:26:06+00:00,yes,Other
6011895,http://spob.org.br/portal/wp-includes/Requests/Auth/logn/customer_center/customer-IDPP00C122/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6011895,2019-04-16T02:40:29+00:00,yes,2019-04-16T13:12:40+00:00,yes,Other
6011894,http://ou-i0asd.000webhostapp.com/2019/2019/index.php?securitysteps_5f512a34358ae4d3_ACCESS_verify_i5f512a34358ae4d3_token9833jnm246hHjmssw_onlinebanking_DO7dtkwIsdfg=InvalidCredentialsExceptionV2,http://www.phishtank.com/phish_detail.php?phish_id=6011894,2019-04-16T02:40:25+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011893,http://unglossed-square.000webhostapp.com/a/AEJ3dI/AEJ3dI/AEJ3dI/AEJ3dI/,http://www.phishtank.com/phish_detail.php?phish_id=6011893,2019-04-16T02:40:22+00:00,yes,2019-04-16T13:04:12+00:00,yes,Other
6011892,http://unglossed-square.000webhostapp.com/a/AEJ3dI/AEJ3dI/AEJ3dI/AEJ3dI,http://www.phishtank.com/phish_detail.php?phish_id=6011892,2019-04-16T02:40:21+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011890,http://teeb480774777772777-44.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6011890,2019-04-16T02:40:17+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011889,http://orfeomusic.org/scripts/intl-paypal.55l9khv41dbq20/wyxodq=/signin/?country.x=&amp;locale.x=en_,http://www.phishtank.com/phish_detail.php?phish_id=6011889,2019-04-16T02:39:11+00:00,yes,2019-04-16T12:13:54+00:00,yes,PayPal
6011888,https://orfeomusic.org/scripts/intl-paypal.55l9khv41dbq20/tbmzgy=/signin/?country.x=&amp;locale.x=en_,http://www.phishtank.com/phish_detail.php?phish_id=6011888,2019-04-16T02:33:14+00:00,yes,2019-04-16T12:13:54+00:00,yes,PayPal
6011886,http://orfeomusic.org/scripts/intl-paypal.55l9khv41dbq20/tdmnjy=/signin/?country.x=&amp;locale.x=en_,http://www.phishtank.com/phish_detail.php?phish_id=6011886,2019-04-16T02:33:10+00:00,yes,2019-04-16T05:39:17+00:00,yes,PayPal
6011885,https://log-into-fb2019.000webhostapp.com/recovery-chekpoint-login.html,http://www.phishtank.com/phish_detail.php?phish_id=6011885,2019-04-16T02:24:42+00:00,yes,2019-04-16T07:23:37+00:00,yes,Facebook
6011884,http://c157cf97.ngrok.io/amaniwell/another.php?email=,http://www.phishtank.com/phish_detail.php?phish_id=6011884,2019-04-16T02:22:12+00:00,yes,2019-04-16T05:15:05+00:00,yes,Microsoft
6011882,http://countermandable-dra.000webhostapp.com/onedrive/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6011882,2019-04-16T02:08:32+00:00,yes,2019-04-16T05:39:17+00:00,yes,Other
6011880,http://cloclo02.000webhostapp.com/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6011880,2019-04-16T01:59:44+00:00,yes,2019-04-16T12:30:43+00:00,yes,Facebook
6011874,https://mymil.org/cliente/inter/banking/pag/home.php,http://www.phishtank.com/phish_detail.php?phish_id=6011874,2019-04-16T01:52:09+00:00,yes,2019-04-16T01:53:21+00:00,yes,Other
6011873,http://faceghjgh.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6011873,2019-04-16T01:41:47+00:00,yes,2019-04-16T05:39:17+00:00,yes,Facebook
6011872,http://enakmasakanmama.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6011872,2019-04-16T01:41:08+00:00,yes,2019-04-16T05:39:17+00:00,yes,Facebook
6011871,http://makan.com.br/assets/mobirise/signinn/customer_center/customer-IDPP00C637/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6011871,2019-04-16T01:40:19+00:00,yes,2019-04-16T13:04:13+00:00,yes,Other
6011868,https://htetznaing.com/men/b89fdbbb4c7b06776addc652021fa931ZTk2YjM2ZDhmMWQxY2FjNTBhNDJkMmZjOThlMjQyZmE=/resolution/information/?enc=ce71770f17309776a9781a27a020eece&amp;p=0&amp;dispatch=2e1c1b0b1b2ba8dba76c896bcd69992663c9bc0d,http://www.phishtank.com/phish_detail.php?phish_id=6011868,2019-04-16T01:33:06+00:00,yes,2019-04-16T04:32:56+00:00,yes,PayPal
6011867,http://primary-brooms.000webhostapp.com/SunTrust.Zelle.Online.Bank/SunTrust.Zelle.Online.Bank/SunTrust.Zelle.Online.Bank/1/1.html,http://www.phishtank.com/phish_detail.php?phish_id=6011867,2019-04-16T01:32:17+00:00,yes,2019-04-16T04:27:29+00:00,yes,Suncorp
6011858,https://gift.gifts-for-you.online,http://www.phishtank.com/phish_detail.php?phish_id=6011858,2019-04-16T01:26:42+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011857,http://corporationservice.com.br/assets/formoid/csm/relad/signinn/customer_center/customer-IDPP00C449/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6011857,2019-04-16T01:10:59+00:00,yes,2019-04-16T04:15:32+00:00,yes,Other
6011852,http://www.larklandpropertyservices.co.uk/cc/ID/customer_center/user-693281/,http://www.phishtank.com/phish_detail.php?phish_id=6011852,2019-04-16T01:10:38+00:00,yes,2019-04-16T13:03:08+00:00,yes,Other
6011847,http://dolphinsolut.000webhostapp.com/dhl.php,http://www.phishtank.com/phish_detail.php?phish_id=6011847,2019-04-16T01:10:18+00:00,yes,2019-04-16T13:04:13+00:00,yes,Other
6011837,https://delimacreation.com/profiles/standard/dropbox/view/,http://www.phishtank.com/phish_detail.php?phish_id=6011837,2019-04-16T00:45:43+00:00,yes,2019-04-16T13:04:13+00:00,yes,Other
6011836,https://makan.com.br/assets/mobirise/signinn/customer_center/customer-IDPP00C637/myaccount/signin/?country.x=NL&amp;locale.x=en_NL,http://www.phishtank.com/phish_detail.php?phish_id=6011836,2019-04-16T00:45:38+00:00,yes,2019-04-16T13:12:40+00:00,yes,Other
6011833,http://brou.shop/wp-content/mu-plugins/img/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=6011833,2019-04-16T00:45:26+00:00,yes,2019-04-16T13:12:40+00:00,yes,Other
6011832,http://myriad-psi.myriad-psi.com/cgi/linkedIn/linkedIn%20(1)/linkedIn%20(1)/LinkedIn.html,http://www.phishtank.com/phish_detail.php?phish_id=6011832,2019-04-16T00:45:23+00:00,yes,2019-04-16T13:12:40+00:00,yes,Other
6011826,https://azrescs.000webhostapp.com/FB/CT/mobile-facebook-verification.htm,http://www.phishtank.com/phish_detail.php?phish_id=6011826,2019-04-16T00:18:44+00:00,yes,2019-04-16T12:29:21+00:00,yes,Facebook
6011823,https://infotab-seting.my1.ru/facebook-confirm.html,http://www.phishtank.com/phish_detail.php?phish_id=6011823,2019-04-16T00:17:17+00:00,yes,2019-04-16T12:30:43+00:00,yes,Facebook
